round,alive,chs,cum_delivered,cum_drop,cum_malicious_delay,cum_malicious_drop,cum_timely_rate
1,100,8,28,4,1,0,0.5357142857142857
2,100,8,58,4,2,0,0.5172413793103449
3,100,8,87,6,3,0,0.5057471264367817
4,100,8,102,22,3,14,0.5784313725490197
5,100,8,116,39,3,29,0.6293103448275862
6,100,8,130,57,3,43,0.6692307692307692
7,100,8,158,61,3,43,0.7278481012658228
8,100,8,184,69,3,43,0.7663043478260869
9,100,8,197,89,3,57,0.7817258883248731
10,100,8,225,93,3,57,0.8088888888888889
11,100,8,240,108,3,72,0.8208333333333333
12,100,8,254,126,3,86,0.8307086614173228
13,100,8,280,134,4,86,0.8
14,100,8,307,140,5,86,0.7752442996742671
15,100,8,334,146,6,86,0.7544910179640718
16,100,8,349,162,6,100,0.7650429799426934
17,100,8,375,170,7,100,0.752
18,100,8,399,174,7,100,0.7669172932330827
19,100,8,422,180,7,100,0.7796208530805687
20,100,8,445,186,7,100,0.7910112359550562
21,100,8,468,192,7,100,0.8012820512820513
22,100,8,490,200,7,100,0.810204081632653
23,100,8,514,204,7,100,0.8190661478599222
24,100,8,536,212,7,100,0.8264925373134329
25,100,8,560,216,7,100,0.8339285714285715
26,100,8,583,222,7,100,0.8404802744425386
27,100,8,605,230,7,100,0.8462809917355372
28,100,8,627,238,7,100,0.8516746411483254
29,100,8,648,248,7,100,0.8564814814814815
30,100,8,672,252,7,100,0.8616071428571429
31,100,8,695,258,7,100,0.8661870503597122
32,100,8,719,262,7,100,0.8706536856745479
33,100,8,743,266,7,100,0.8748317631224765
34,100,8,769,266,7,100,0.8790637191157347
35,100,8,793,270,7,100,0.8827238335435057
36,100,8,815,278,7,100,0.8858895705521472
37,100,8,839,282,7,100,0.8891537544696066
38,100,8,862,288,7,100,0.8921113689095128
39,100,8,886,292,7,100,0.8950338600451467
40,100,8,910,296,7,100,0.8978021978021978
41,100,8,932,304,7,100,0.9002145922746781
42,100,8,956,308,7,100,0.9027196652719666
43,100,8,980,312,7,100,0.9051020408163265
44,100,8,1004,316,7,100,0.9073705179282868
45,100,8,1029,318,7,100,0.9096209912536443
46,100,8,1052,324,7,100,0.9115969581749049
47,100,8,1077,326,7,100,0.9136490250696379
48,100,8,1101,332,7,100,0.9155313351498637
49,100,8,1124,340,7,100,0.9172597864768683
50,100,8,1147,348,7,100,0.918918918918919
51,100,8,1172,352,7,100,0.9206484641638225
52,100,8,1188,369,7,111,0.9217171717171717
53,100,8,1203,388,7,122,0.9226932668329177
54,100,8,1217,409,7,133,0.923582580115037
55,100,8,1232,428,7,144,0.924512987012987
56,100,8,1248,446,7,154,0.9254807692307693
57,100,8,1263,464,7,166,0.9263657957244655
58,100,8,1289,472,8,166,0.9193173002327386
59,100,8,1318,474,9,166,0.9112291350531108
60,100,8,1334,490,9,178,0.9122938530734632
61,100,8,1360,498,9,178,0.9139705882352941
62,100,8,1390,498,10,178,0.9064748201438849
63,100,8,1417,504,11,178,0.9011997177134792
64,100,8,1447,504,11,178,0.9032480995162405
65,100,8,1475,508,11,178,0.9050847457627119
66,100,8,1504,510,11,178,0.9069148936170213
67,100,8,1532,514,11,178,0.9086161879895561
68,100,8,1560,518,11,178,0.9102564102564102
69,100,8,1588,522,11,178,0.9118387909319899
70,100,8,1617,524,11,178,0.9134199134199135
71,100,8,1645,528,11,178,0.9148936170212766
72,100,8,1670,538,11,178,0.9161676646706587
73,100,8,1695,548,11,178,0.9174041297935103
74,100,8,1723,552,11,178,0.91874637260592
75,100,8,1751,556,11,178,0.9200456881781839
76,100,8,1779,560,11,178,0.9213041034288927
77,100,8,1804,570,11,178,0.9223946784922394
78,100,8,1833,572,11,178,0.9236224768139661
79,100,8,1861,576,11,178,0.9247716281569048
80,100,8,1889,580,11,178,0.9258867125463208
81,100,8,1917,584,11,178,0.9269692227438706
82,100,8,1943,592,11,178,0.9279464745239321
83,100,8,1971,596,11,178,0.9289700659563673
84,100,8,1981,618,11,192,0.9293286219081273
85,100,8,2013,622,12,192,0.9239940387481371
86,100,8,2024,642,12,206,0.924407114624506
87,100,8,2037,660,13,220,0.9229258713794797
88,100,8,2056,674,14,228,0.9182879377431906
89,100,8,2076,691,14,241,0.9190751445086706
90,100,8,2086,710,14,258,0.9194630872483222
91,100,8,2098,727,14,273,0.9199237368922784
92,100,8,2115,748,14,286,0.9205673758865248
93,100,8,2131,769,15,301,0.9169404035664007
94,100,8,2165,769,16,301,0.9140877598152425
95,100,8,2180,792,17,316,0.9105504587155964
96,100,8,2203,796,17,316,0.911484339536995
97,100,8,2230,806,17,324,0.9125560538116592
98,100,8,2253,810,18,324,0.9094540612516645
