round,alive,chs,cum_delivered,cum_drop,cum_malicious_delay,cum_malicious_drop,cum_timely_rate
1,100,8,29,2,0,0,1.0
2,100,8,57,6,0,0,1.0
3,100,8,83,14,0,0,1.0
4,100,8,111,18,0,0,1.0
5,100,8,140,20,0,0,1.0
6,100,8,168,24,0,0,1.0
7,100,8,195,30,0,0,1.0
8,100,8,224,32,0,0,1.0
9,100,8,253,34,0,0,1.0
10,100,8,281,38,0,0,1.0
11,100,8,307,46,0,0,1.0
12,100,8,336,48,0,0,1.0
13,100,8,364,52,0,0,1.0
14,100,8,392,56,0,0,1.0
15,100,8,419,62,0,0,1.0
16,100,8,448,64,0,0,1.0
17,100,8,476,68,0,0,1.0
18,100,8,506,68,0,0,1.0
19,100,8,534,72,0,0,1.0
20,100,8,561,78,0,0,1.0
21,100,8,587,86,0,0,1.0
22,100,8,615,90,0,0,1.0
23,100,8,641,98,0,0,1.0
24,100,8,671,98,0,0,1.0
25,100,8,700,100,0,0,1.0
26,100,8,729,102,0,0,1.0
27,100,8,758,104,0,0,1.0
28,100,8,783,106,0,0,1.0
29,100,8,808,108,0,0,1.0
30,100,8,832,112,0,0,1.0
31,100,8,857,114,0,0,1.0
32,100,8,881,118,0,0,1.0
33,100,8,907,118,0,0,1.0
34,100,8,932,120,0,0,1.0
35,100,8,958,120,0,0,1.0
36,100,8,982,124,0,0,1.0
37,100,8,1007,126,0,0,1.0
38,100,8,1032,128,0,0,1.0
39,100,8,1057,130,0,0,1.0
40,100,8,1082,132,0,0,1.0
41,100,8,1106,136,0,0,1.0
42,100,8,1130,140,0,0,1.0
43,100,8,1154,144,0,0,1.0
44,100,8,1178,148,0,0,1.0
45,100,8,1204,148,0,0,1.0
46,100,8,1230,148,0,0,1.0
47,100,8,1256,150,0,0,1.0
48,100,8,1280,156,0,0,1.0
49,100,8,1305,160,0,0,1.0
50,100,8,1331,162,0,0,1.0
51,100,8,1356,166,0,0,1.0
52,100,8,1381,170,0,0,1.0
53,100,8,1407,170,0,0,1.0
54,100,8,1435,174,0,0,1.0
55,100,8,1461,182,0,0,1.0
56,100,8,1490,184,0,0,1.0
57,100,8,1516,192,0,0,1.0
58,100,8,1545,194,0,0,1.0
59,100,8,1575,194,0,0,1.0
60,100,8,1602,200,0,0,1.0
61,100,8,1631,202,0,0,1.0
62,100,8,1659,206,0,0,1.0
63,100,8,1686,212,0,0,1.0
64,100,8,1715,214,0,0,1.0
65,100,8,1742,220,0,0,1.0
66,100,8,1770,224,0,0,1.0
67,100,8,1798,228,0,0,1.0
68,100,8,1827,230,0,0,1.0
69,100,8,1855,234,0,0,1.0
70,100,8,1881,242,0,0,1.0
71,100,8,1910,244,0,0,1.0
72,100,8,1939,246,0,0,1.0
73,100,8,1969,246,0,0,1.0
74,100,8,1998,248,0,0,1.0
75,100,8,2027,250,0,0,1.0
76,100,8,2055,254,0,0,1.0
77,100,8,2083,258,0,0,1.0
78,100,8,2111,262,0,0,1.0
79,100,8,2141,262,0,0,1.0
80,100,8,2169,266,0,0,1.0
81,100,8,2193,272,1,0,0.9936160510715915
82,100,8,2218,276,2,0,0.9873760144274121
83,100,8,2230,291,2,15,0.9874439461883409
84,100,8,2255,295,3,15,0.9813747228381374
85,100,8,2281,297,4,15,0.975010960105217
86,100,8,2291,316,4,30,0.9751200349192493
87,100,8,2301,336,4,44,0.9752281616688396
88,100,8,2311,355,4,59,0.9753353526611857
89,100,8,2336,359,5,59,0.9696061643835616
90,100,8,2361,363,6,59,0.963998305802626
91,100,8,2386,367,6,59,0.9643755238893545
92,100,8,2401,381,6,73,0.9645980841316119
93,100,8,2411,400,6,88,0.9647449191206968
94,100,8,2419,424,6,108,0.9648615130219099
95,100,8,2453,426,7,108,0.9592335915205871
96,100,8,2470,445,7,123,0.9595141700404858
97,100,8,2479,466,7,140,0.9596611536910045
98,100,8,2491,482,7,156,0.9598554797270172
99,100,8,2519,484,8,156,0.9535529972211195
100,100,8,2536,503,8,171,0.9538643533123028
101,100,8,2562,507,9,171,0.9488680718188915
102,100,8,2596,509,9,171,0.949537750385208
103,100,8,2623,511,10,171,0.9431948150972169
104,100,8,2635,530,10,186,0.9434535104364327
105,100,8,2664,530,11,186,0.9376876876876877
106,100,8,2690,534,12,186,0.9327137546468401
107,100,8,2718,536,12,186,0.9334069168506255
108,100,8,2730,551,12,195,0.9336996336996337
109,100,8,2766,553,13,195,0.9309472161966739
110,100,8,2777,577,14,217,0.927979834353619
111,100,8,2789,593,14,233,0.9282897095733238
112,100,8,2816,595,16,233,0.9204545454545454
113,100,8,2827,613,17,249,0.9179342058719491
114,100,8,2847,634,18,264,0.9157007376185459
115,100,8,2850,660,18,288,0.9157894736842105
116,100,8,2865,677,19,297,0.912041884816754
117,100,8,2868,704,19,320,0.9121338912133892
118,100,8,2881,730,19,346,0.9125303713988199
119,100,8,2893,747,19,361,0.9128931904597304
120,100,8,2905,766,20,374,0.9101549053356283
121,100,8,2918,781,20,383,0.9105551747772447
122,100,8,2922,816,20,408,0.9106776180698152
123,100,8,2950,818,21,408,0.9084745762711864
124,100,8,2975,822,21,408,0.9092436974789916
125,100,8,2997,836,21,416,0.9099099099099099
126,100,8,3023,840,21,416,0.9106847502480979
127,100,8,3050,840,21,416,0.9114754098360656
128,100,8,3081,842,21,416,0.9123661148977604
129,100,8,3114,848,22,416,0.9081567116249197
130,100,8,3132,870,22,430,0.9086845466155811
131,100,8,3166,874,22,430,0.9096651926721415
132,100,8,3198,882,22,430,0.9105691056910569
133,100,8,3216,901,22,447,0.9110696517412935
134,100,8,3233,922,22,464,0.9115372718836994
135,100,8,3251,941,22,481,0.9120270685942787
136,100,8,3268,963,22,497,0.912484700122399
137,100,8,3304,963,23,497,0.9079903147699758
138,100,8,3320,987,23,513,0.908433734939759
139,100,8,3355,989,23,513,0.9093889716840536
140,100,8,3388,995,24,513,0.9058441558441559
141,100,8,3406,1014,24,530,0.9063417498532003
142,100,8,3439,1020,24,530,0.9072404768828147
143,100,8,3472,1026,24,530,0.9081221198156681
144,100,8,3510,1028,24,530,0.9091168091168091
145,100,8,3536,1043,24,541,0.9097850678733032
146,100,8,3572,1043,24,541,0.9106942889137738
147,100,8,3613,1047,24,541,0.9117077221145862
148,100,8,3652,1055,24,541,0.9126506024096386
149,100,8,3691,1063,24,541,0.9135735573015443
150,100,8,3732,1067,24,541,0.9145230439442658
151,100,8,3773,1071,24,541,0.9154518950437318
152,100,8,3811,1081,24,541,0.9162949357124115
153,100,8,3849,1091,24,541,0.9171213302156405
