round,alive,chs,cum_delivered,cum_drop,cum_malicious_delay,cum_malicious_drop,cum_timely_rate
1,100,6,58,26,0,0,1.0
2,100,8,89,86,1,40,0.9325842696629213
3,100,11,131,138,3,64,0.9236641221374046
4,100,6,184,176,5,80,0.842391304347826
5,100,3,237,200,6,80,0.7763713080168776
6,100,5,298,227,7,91,0.7818791946308725
7,100,6,348,246,8,98,0.8045977011494253
8,100,6,403,276,8,108,0.8312655086848635
9,100,4,444,307,8,123,0.8468468468468469
10,100,2,444,357,8,171,0.8468468468468469
11,100,3,481,363,8,171,0.8586278586278586
12,100,5,507,429,8,215,0.8658777120315582
13,100,4,531,474,8,242,0.871939736346516
14,100,2,531,516,8,278,0.871939736346516
15,100,1,555,522,9,278,0.8342342342342343
16,100,2,577,551,9,297,0.8405545927209706
17,100,4,610,574,10,304,0.8327868852459016
18,100,5,647,632,10,340,0.8423493044822257
19,100,3,672,646,10,344,0.8482142857142857
20,100,4,723,658,11,344,0.8395573997233748
21,100,6,782,677,11,347,0.8516624040920716
22,100,5,830,723,12,369,0.8385542168674699
23,100,2,876,747,13,369,0.8242009132420092
24,100,3,905,779,13,385,0.8298342541436464
25,100,2,954,793,13,385,0.8385744234800838
26,100,2,981,801,13,385,0.8430173292558614
27,100,5,1000,830,13,410,0.846
28,100,3,1050,846,14,410,0.8371428571428572
29,100,5,1100,862,17,410,0.8181818181818182
30,100,3,1148,874,17,410,0.8257839721254355
31,100,1,1148,909,17,439,0.8257839721254355
32,100,5,1193,952,17,458,0.8323554065381391
33,100,6,1255,974,19,458,0.8167330677290837
34,100,3,1296,986,19,458,0.8225308641975309
35,100,2,1311,1005,19,467,0.8245614035087719
36,100,9,1357,1041,21,495,0.819454679439941
37,100,7,1422,1065,24,499,0.8073136427566807
38,100,2,1447,1095,24,515,0.8106427090532136
39,100,3,1475,1132,25,528,0.8061016949152542
40,100,6,1531,1160,25,538,0.8131939908556499
41,100,1,1543,1162,26,538,0.8068697342838627
42,100,6,1595,1205,27,555,0.8094043887147335
43,100,5,1630,1250,28,582,0.8049079754601227
44,100,3,1664,1282,28,604,0.8088942307692307
45,100,7,1680,1342,30,640,0.8041666666666667
46,100,1,1680,1360,30,654,0.8041666666666667
47,100,3,1710,1368,31,654,0.8029239766081872
48,100,2,1750,1378,31,654,0.8074285714285714
49,100,6,1794,1413,32,669,0.8032329988851727
50,100,5,1838,1451,32,695,0.8079434167573449
51,100,1,1838,1465,32,707,0.8079434167573449
52,100,3,1871,1496,32,726,0.8113308391234634
53,100,6,1933,1512,33,726,0.8153129849974133
54,100,3,1959,1532,33,734,0.8177641653905053
55,100,2,1982,1546,33,740,0.8198789101917255
56,100,4,2023,1584,33,762,0.8235294117647058
57,100,1,2034,1588,34,762,0.8190757128810227
58,100,3,2057,1625,34,783,0.8210986874088478
59,100,5,2117,1643,36,787,0.8072744449692961
60,100,7,2166,1680,36,800,0.8116343490304709
61,100,4,2166,1755,36,861,0.8116343490304709
62,100,2,2201,1763,36,861,0.8146297137664698
63,100,5,2245,1795,36,875,0.8182628062360802
64,100,2,2259,1815,36,887,0.8193891102257637
65,100,3,2292,1827,36,887,0.8219895287958116
66,100,2,2313,1857,36,907,0.8236057068741893
67,100,6,2369,1867,37,907,0.8248205994090333
68,100,5,2436,1883,39,907,0.8165024630541872
69,100,2,2468,1893,39,907,0.8188816855753647
70,100,4,2508,1918,39,916,0.8217703349282297
71,100,5,2542,1971,39,955,0.8241542092840283
72,100,5,2563,2028,39,994,0.8255950058525166
73,100,2,2570,2056,39,1016,0.8260700389105058
74,100,4,2597,2089,39,1031,0.8278783211397767
75,100,3,2621,2126,40,1056,0.824876001526135
76,100,3,2682,2142,41,1056,0.8191648023862789
77,100,2,2700,2182,41,1078,0.8203703703703704
78,100,3,2739,2190,41,1078,0.8229280759401242
79,100,2,2763,2219,41,1095,0.824466159971046
80,100,6,2798,2261,41,1123,0.8266619013581129
81,100,4,2841,2293,42,1143,0.8240056318197818
82,100,6,2915,2301,44,1143,0.8226415094339623
83,100,2,2930,2305,45,1143,0.8191126279863481
84,100,3,2962,2349,45,1167,0.8210668467251857
85,100,4,3015,2375,45,1177,0.824212271973466
86,100,6,3088,2392,47,1180,0.8160621761658031
87,100,2,3116,2424,47,1198,0.8177150192554558
88,100,3,3134,2441,48,1205,0.8184428844926611
89,100,3,3181,2455,49,1205,0.8132662684690349
90,100,1,3181,2464,49,1214,0.8132662684690349
91,100,3,3192,2525,49,1257,0.8139097744360902
92,100,3,3238,2535,49,1257,0.8165534280420013
93,100,4,3292,2569,49,1271,0.8195625759416768
94,100,1,3292,2608,49,1294,0.8195625759416768
95,100,2,3324,2618,49,1294,0.8212996389891697
96,100,5,3356,2660,49,1314,0.8230035756853397
97,100,2,3369,2678,49,1332,0.8236865538735529
98,100,5,3423,2722,49,1346,0.8264680105170903
99,100,3,3494,2746,50,1346,0.823411562678878
100,100,2,3500,2784,50,1374,0.8237142857142857
101,100,2,3529,2811,50,1391,0.8251629356758289
