round,alive,chs,cum_delivered,cum_drop,cum_malicious_delay,cum_malicious_drop,cum_timely_rate
1,100,11,30,40,1,26,0.6
2,100,14,88,69,1,39,0.8636363636363636
3,100,12,157,85,2,39,0.9044585987261147
4,100,12,220,116,3,56,0.9045454545454545
5,100,8,294,130,3,56,0.9285714285714286
6,100,8,351,157,3,65,0.9401709401709402
7,100,8,401,212,4,110,0.9326683291770573
8,100,8,458,245,4,129,0.9410480349344978
9,100,9,506,290,4,160,0.9466403162055336
10,100,12,568,340,4,196,0.9524647887323944
11,100,7,617,358,4,208,0.9562398703403565
12,100,13,688,379,5,213,0.9491279069767442
13,100,8,729,430,7,248,0.934156378600823
14,100,8,774,455,8,259,0.9354005167958657
15,100,10,834,479,8,267,0.9400479616306955
16,100,8,882,502,9,282,0.937641723356009
17,100,8,967,508,10,282,0.9369183040330921
18,100,8,1023,520,12,282,0.9227761485826002
19,100,10,1068,561,13,311,0.9222846441947565
20,100,12,1133,596,14,328,0.9161518093556928
21,100,9,1181,623,16,341,0.9043183742591024
22,100,8,1226,661,16,373,0.9078303425774877
23,100,8,1274,667,18,373,0.9058084772370487
24,100,9,1335,681,19,379,0.9063670411985019
25,100,8,1394,695,19,381,0.9103299856527977
26,100,15,1454,739,19,407,0.9140302613480055
27,100,13,1511,768,22,430,0.9113170086035738
28,100,10,1550,826,23,472,0.9058064516129032
29,100,10,1613,841,24,477,0.9057656540607564
30,100,9,1688,853,24,477,0.909952606635071
31,100,7,1746,873,26,485,0.9095074455899198
32,100,8,1798,915,27,525,0.9060066740823137
33,100,11,1849,946,30,540,0.8929150892374257
34,100,11,1909,970,30,558,0.896280775275013
35,100,11,1970,984,33,558,0.8913705583756345
36,100,8,2035,1016,33,582,0.8948402948402948
37,100,8,2094,1029,34,591,0.8973256924546322
38,100,10,2144,1067,35,617,0.8987873134328358
39,100,11,2223,1077,36,617,0.9019343229869545
40,100,8,2286,1101,38,629,0.8985126859142607
41,100,8,2345,1129,40,641,0.8963752665245203
42,100,8,2387,1181,40,671,0.8981985756179305
43,100,8,2428,1223,40,697,0.8999176276771005
44,100,13,2502,1239,42,701,0.89568345323741
45,100,14,2569,1270,42,718,0.8984040482678085
