round,alive,chs,cum_delivered,cum_drop,cum_malicious_delay,cum_malicious_drop,cum_timely_rate
1,100,8,17,12,1,10,0.7647058823529411
2,100,8,29,30,1,24,0.8620689655172413
3,100,8,55,32,3,24,0.8
4,100,8,73,46,4,28,0.7945205479452054
5,100,8,92,58,5,32,0.7934782608695652
6,100,8,107,73,5,41,0.822429906542056
7,100,8,127,83,6,45,0.8188976377952756
8,100,8,148,91,6,49,0.8445945945945946
9,100,8,174,93,8,49,0.8160919540229885
10,100,8,197,101,10,49,0.7918781725888325
11,100,8,217,111,11,53,0.7926267281105991
12,100,8,237,121,12,57,0.7932489451476793
13,100,8,259,127,13,61,0.7953667953667953
14,100,8,283,133,14,61,0.7985865724381626
15,100,8,305,139,14,65,0.8131147540983606
16,100,8,325,149,14,69,0.8246153846153846
17,100,8,352,149,15,69,0.8267045454545454
18,100,8,369,160,15,76,0.8346883468834688
19,100,8,396,162,15,76,0.8459595959595959
20,100,8,422,166,15,76,0.8554502369668247
21,100,8,450,166,15,76,0.8644444444444445
22,100,8,473,176,15,76,0.8710359408033826
23,100,8,499,180,15,76,0.8777555110220441
24,100,8,523,188,15,76,0.8833652007648184
25,100,8,549,192,15,76,0.8888888888888888
26,100,8,573,200,15,76,0.893542757417103
27,100,8,594,214,15,76,0.8973063973063973
28,100,8,619,220,15,76,0.901453957996769
29,100,8,645,224,15,76,0.9054263565891473
30,100,8,670,230,15,76,0.908955223880597
31,100,8,696,234,15,76,0.9123563218390804
32,100,8,722,238,15,76,0.9155124653739612
33,100,8,746,246,15,76,0.9182305630026809
34,100,8,771,252,15,76,0.920881971465629
35,100,8,797,256,15,76,0.9234629861982434
36,100,8,823,260,15,76,0.9258809234507898
37,100,8,848,266,15,76,0.9280660377358491
38,100,8,872,274,15,76,0.930045871559633
39,100,8,897,280,15,76,0.9319955406911928
40,100,8,922,286,15,76,0.9338394793926247
41,100,8,948,290,15,76,0.9356540084388185
42,100,8,975,292,15,76,0.9374358974358974
43,100,8,1002,294,15,76,0.9391217564870259
44,100,8,1027,300,15,76,0.9406037000973709
45,100,8,1052,306,15,76,0.9420152091254753
46,100,8,1077,312,15,76,0.9433611884865367
47,100,8,1103,316,15,76,0.9446962828649139
48,100,8,1126,326,15,76,0.9458259325044405
49,100,8,1151,332,15,76,0.947002606429192
50,100,8,1174,342,16,76,0.944633730834753
51,100,8,1197,350,16,78,0.9456975772765246
52,100,8,1223,354,16,78,0.946852003270646
53,100,8,1250,356,17,78,0.9448
54,100,8,1271,366,17,82,0.9457120377655389
55,100,8,1297,370,18,82,0.943716268311488
56,100,8,1321,378,18,82,0.9447388342165026
57,100,8,1345,386,19,82,0.9434944237918216
58,100,8,1366,397,19,85,0.9443631039531479
59,100,8,1390,403,19,87,0.9453237410071943
60,100,8,1414,411,20,87,0.9441301272984441
61,100,8,1442,411,21,87,0.9424410540915396
62,100,8,1468,415,21,87,0.9434604904632152
63,100,8,1491,421,21,91,0.9443326626425218
