round,alive,chs,cum_delivered,cum_drop,cum_malicious_delay,cum_malicious_drop,cum_timely_rate
1,100,7,70,37,1,33,0.8714285714285714
2,100,7,98,43,1,39,0.9081632653061225
3,100,7,126,46,1,42,0.9285714285714286
4,100,7,153,51,1,45,0.9411764705882353
5,100,6,183,51,1,45,0.9508196721311475
6,100,6,213,51,1,45,0.9577464788732394
7,100,6,243,51,1,45,0.9629629629629629
8,100,6,272,53,1,45,0.9669117647058824
9,100,6,302,53,1,45,0.9701986754966887
10,100,6,330,57,1,45,0.9727272727272728
11,100,6,360,57,1,45,0.975
12,100,6,389,59,1,45,0.9768637532133676
13,100,6,418,61,1,45,0.9784688995215312
14,100,6,448,61,1,45,0.9799107142857143
15,100,6,506,100,1,72,0.9822134387351779
16,100,6,558,108,2,72,0.942652329749104
17,100,6,587,110,2,72,0.9454855195911414
18,100,6,616,112,2,72,0.948051948051948
19,100,6,645,114,2,72,0.9503875968992248
20,100,6,675,114,2,72,0.9525925925925925
21,100,6,704,116,2,72,0.9545454545454546
22,100,6,733,118,2,72,0.956343792633015
23,100,6,763,118,2,72,0.9580602883355177
24,100,6,791,122,2,72,0.9595448798988622
25,100,6,821,122,2,72,0.9610231425091352
26,100,6,850,124,2,72,0.9623529411764706
27,100,6,880,124,2,72,0.9636363636363636
28,100,6,910,124,2,72,0.9648351648351648
29,100,6,965,162,2,100,0.966839378238342
30,100,6,996,209,2,143,0.9678714859437751
31,100,6,1053,211,2,143,0.9696106362773029
32,100,6,1083,211,2,143,0.9704524469067405
33,100,6,1112,213,2,143,0.9712230215827338
34,100,6,1142,213,2,143,0.9719789842381786
35,100,6,1171,215,2,143,0.9726729291204099
36,100,6,1201,215,2,143,0.9733555370524563
37,100,6,1231,215,2,143,0.9740048740861088
38,100,6,1261,215,2,143,0.9746233148295004
39,100,6,1291,215,2,143,0.9752130131680867
40,100,6,1321,215,2,143,0.975775927327782
41,100,6,1351,215,2,143,0.9763138415988157
42,100,6,1380,217,2,143,0.9768115942028985
43,100,6,1422,246,2,166,0.9774964838255977
44,100,6,1492,256,3,166,0.9671581769436998
45,100,6,1545,266,3,166,0.968284789644013
46,100,6,1574,268,3,166,0.968869123252859
47,100,6,1603,270,3,166,0.9694323144104804
48,100,6,1633,270,3,166,0.969993876301286
49,100,6,1662,272,3,166,0.970517448856799
50,100,6,1691,274,3,166,0.9710230632761679
51,100,6,1721,274,3,166,0.9715281812899477
52,100,6,1750,276,3,166,0.972
53,100,6,1780,276,3,166,0.9724719101123596
54,100,6,1810,276,3,166,0.9729281767955801
55,100,6,1840,276,3,166,0.9733695652173913
56,100,6,1869,278,3,166,0.9737827715355806
57,100,6,1908,286,3,166,0.9743186582809225
58,100,6,1961,314,3,182,0.9750127485976543
59,100,6,2015,322,3,182,0.975682382133995
60,100,6,2045,322,3,182,0.976039119804401
61,100,6,2074,324,3,182,0.976374156219865
62,100,6,2104,324,3,182,0.9767110266159695
63,100,6,2133,326,3,182,0.9770276605719643
64,100,6,2163,326,3,182,0.9773462783171522
65,100,6,2192,328,3,182,0.9776459854014599
66,100,6,2222,328,3,182,0.9779477947794779
67,100,6,2252,328,3,182,0.9782415630550622
68,100,6,2282,328,3,182,0.9785276073619632
69,100,6,2310,332,3,182,0.9787878787878788
70,100,6,2340,332,3,182,0.979059829059829
71,100,6,2382,334,3,182,0.9794290512174643
72,100,6,2437,356,3,200,0.9798933114485022
73,100,6,2494,375,3,217,0.9803528468323978
74,100,6,2522,379,3,217,0.9805709754163362
75,100,6,2552,379,3,217,0.9807993730407524
76,100,6,2580,383,3,217,0.9810077519379845
77,100,6,2609,385,3,217,0.9812188577999233
78,100,6,2638,387,3,217,0.9814253222137983
79,100,6,2667,389,3,217,0.9816272965879265
