round,alive,chs,cum_delivered,cum_drop,cum_malicious_delay,cum_malicious_drop,cum_timely_rate
1,100,5,71,2,2,0,0.6197183098591549
2,100,5,146,6,2,0,0.815068493150685
3,100,8,209,20,2,8,0.8708133971291866
4,100,6,261,22,2,8,0.896551724137931
5,100,7,330,28,2,8,0.9181818181818182
6,100,3,346,41,2,19,0.9219653179190751
7,100,5,416,43,2,19,0.9350961538461539
8,100,3,443,43,2,19,0.9390519187358917
9,100,3,483,43,3,19,0.9233954451345756
10,100,3,535,49,3,19,0.930841121495327
11,100,6,592,79,3,43,0.9375
12,100,4,624,79,3,43,0.9407051282051282
13,100,6,700,87,3,43,0.9471428571428572
14,100,3,738,87,3,43,0.9498644986449865
15,100,3,768,107,3,63,0.9518229166666666
16,100,3,821,111,3,63,0.9549330085261876
17,100,3,872,113,3,63,0.9575688073394495
18,100,3,916,117,3,63,0.9596069868995634
19,100,3,952,137,3,77,0.9611344537815126
20,100,6,1024,141,3,77,0.9638671875
21,100,3,1074,145,3,77,0.9655493482309124
22,100,3,1121,149,3,77,0.9669937555753791
23,100,3,1148,176,3,104,0.9677700348432056
24,100,3,1190,176,3,104,0.9689075630252101
25,100,4,1234,190,3,116,0.9700162074554295
26,100,4,1290,198,3,116,0.9713178294573643
27,100,3,1343,200,3,116,0.9724497393894267
28,100,3,1385,200,3,116,0.9732851985559566
29,100,6,1436,212,3,126,0.974233983286908
30,100,7,1506,216,3,126,0.9754316069057105
31,100,3,1536,218,4,126,0.9700520833333334
32,100,3,1582,220,4,126,0.9709228824273072
33,100,3,1608,220,4,126,0.9713930348258707
34,100,3,1647,224,4,126,0.9720704310868246
35,100,3,1703,224,4,126,0.9729888432178508
36,100,3,1726,233,4,133,0.9733487833140209
37,100,4,1791,241,5,133,0.9642657733109995
38,100,3,1826,241,5,133,0.9649507119386638
39,100,4,1869,241,6,133,0.9604066345639379
40,100,3,1911,243,6,133,0.9612768184196756
41,100,5,1968,243,6,133,0.9623983739837398
42,100,3,1997,243,6,133,0.9629444166249375
43,100,6,2067,245,6,133,0.9641993226898887
44,100,3,2110,249,6,133,0.9649289099526066
45,100,3,2151,251,6,133,0.9655973965597396
46,100,3,2197,253,6,133,0.9663177059626764
47,100,3,2248,259,6,133,0.9670818505338078
48,100,4,2317,259,6,133,0.9680621493310315
49,100,3,2365,261,6,133,0.9687103594080338
50,100,3,2407,261,6,133,0.9692563356875779
51,100,5,2444,274,6,140,0.969721767594108
52,100,2,2474,276,6,140,0.9700889248181084
53,100,3,2515,276,6,140,0.9705765407554672
54,100,2,2549,276,6,140,0.9709690074539035
55,100,2,2585,276,6,140,0.9713733075435204
56,100,5,2642,278,7,140,0.9697199091597275
57,100,3,2688,282,7,140,0.9702380952380952
58,100,3,2736,284,7,140,0.9707602339181286
59,100,7,2813,292,7,140,0.9715606114468539
60,100,4,2854,313,7,159,0.9719691660826909
61,100,2,2899,315,7,159,0.9724042773370127
62,100,3,2946,317,7,159,0.9728445349626612
63,100,2,2968,317,7,159,0.9730458221024259
64,100,2,3001,319,8,159,0.9690103298900367
65,100,3,3044,323,8,159,0.9694480946123522
66,100,4,3088,336,8,172,0.9698834196891192
67,100,2,3107,336,8,172,0.9700675893144513
68,100,2,3144,338,8,172,0.9704198473282443
69,100,2,3168,340,8,172,0.9706439393939394
70,100,4,3202,346,8,172,0.9709556527170519
71,100,5,3257,348,8,172,0.9714461160577218
72,100,2,3271,348,8,172,0.9715683277285234
73,100,5,3332,350,8,172,0.9720888355342137
74,100,2,3369,352,8,172,0.9723953695458593
75,100,4,3416,352,8,172,0.9727751756440282
76,100,3,3436,375,8,195,0.9729336437718277
77,100,2,3469,379,8,195,0.9731911213606227
78,100,4,3517,390,8,204,0.9735570088143304
79,100,2,3550,392,8,204,0.9738028169014085
80,100,4,3607,394,8,204,0.9742168006653729
81,100,6,3672,394,8,204,0.9746732026143791
82,100,5,3727,398,8,204,0.9750469546552186
83,100,3,3750,414,8,218,0.9752
84,100,2,3785,414,8,218,0.9754293262879788
85,100,3,3836,420,9,218,0.970281543274244
86,100,2,3865,422,9,218,0.9705045278137128
87,100,7,3936,426,9,218,0.9710365853658537
88,100,2,3978,426,9,218,0.971342383107089
89,100,2,4015,430,9,218,0.9716064757160647
90,100,6,4072,434,9,218,0.9720039292730844
91,100,4,4117,446,9,230,0.9723099344182657
92,100,2,4139,446,9,230,0.9724571152452283
93,100,5,4205,448,10,230,0.9707491082045184
94,100,3,4262,448,10,230,0.9711403097137494
95,100,2,4299,450,10,230,0.9713886950453594
96,100,7,4359,452,11,230,0.9694884147740307
97,100,7,4431,458,11,230,0.9699842022116903
