round,alive,chs,cum_delivered,cum_drop,cum_malicious_delay,cum_malicious_drop,cum_timely_rate
1,100,10,78,8,0,0,1.0
2,100,8,142,18,0,10,1.0
3,100,4,203,20,1,10,0.9458128078817734
4,100,6,258,39,1,23,0.9573643410852714
5,100,8,323,39,1,23,0.9659442724458205
6,100,7,397,47,1,23,0.9722921914357683
7,100,4,446,80,1,46,0.9753363228699552
8,100,10,520,89,2,51,0.9519230769230769
9,100,3,573,89,2,51,0.956369982547993
10,100,4,622,113,2,73,0.9598070739549839
11,100,1,648,117,2,73,0.9614197530864198
12,100,1,677,117,2,73,0.9630723781388478
13,100,1,698,123,2,73,0.9641833810888252
14,100,2,736,125,2,73,0.9660326086956522
15,100,4,799,127,3,73,0.9436795994993742
16,100,3,839,131,4,73,0.9249106078665077
17,100,3,872,131,4,73,0.9277522935779816
18,100,5,933,139,4,73,0.932475884244373
19,100,3,992,143,5,73,0.9203629032258065
20,100,3,1054,149,5,73,0.9250474383301708
21,100,4,1109,151,5,73,0.9287646528403968
22,100,7,1179,167,5,79,0.9329940627650551
23,100,3,1222,171,5,79,0.9353518821603928
24,100,4,1259,171,5,79,0.937251787132645
25,100,7,1324,175,5,79,0.9403323262839879
26,100,6,1382,179,7,79,0.9384949348769899
27,100,1,1397,179,7,79,0.9391553328561203
28,100,1,1426,179,7,79,0.9403927068723703
29,100,1,1426,210,7,106,0.9403927068723703
30,100,3,1456,210,7,106,0.9416208791208791
31,100,5,1515,214,7,106,0.9438943894389439
32,100,1,1542,216,7,106,0.9448767833981842
33,100,3,1585,229,7,119,0.9463722397476341
34,100,4,1650,229,7,119,0.9484848484848485
35,100,3,1691,233,8,119,0.9420461265523359
36,100,1,1691,259,8,145,0.9420461265523359
37,100,4,1765,267,8,145,0.9444759206798867
38,100,11,1841,282,8,156,0.9467680608365019
39,100,5,1875,320,8,190,0.9477333333333333
40,100,5,1936,328,8,190,0.9493801652892562
41,100,2,1979,332,8,190,0.9504800404244568
42,100,1,1994,332,8,190,0.950852557673019
43,100,3,2032,334,8,190,0.9517716535433071
44,100,4,2075,336,8,190,0.9527710843373494
45,100,5,2135,338,8,190,0.9540983606557377
46,100,4,2182,340,9,190,0.9514207149404217
47,100,2,2220,344,9,190,0.9522522522522523
48,100,3,2282,346,10,190,0.9452234881682734
49,100,5,2335,350,10,190,0.9464668094218416
50,100,1,2365,352,10,190,0.9471458773784355
51,100,2,2388,352,10,190,0.9476549413735343
52,100,6,2456,354,10,190,0.9491042345276873
53,100,4,2508,356,10,190,0.9501594896331739
54,100,5,2582,360,10,190,0.9515879163439195
55,100,1,2603,360,10,190,0.9519784863618901
56,100,7,2683,368,10,190,0.9534103615355944
57,100,4,2740,368,10,190,0.9543795620437956
58,100,4,2791,384,11,202,0.9501970619849517
59,100,2,2831,388,11,202,0.9509007417873543
60,100,4,2890,390,11,202,0.9519031141868513
61,100,2,2915,392,11,202,0.9523156089193825
62,100,3,2962,396,12,202,0.9473328831870358
63,100,4,3025,396,12,202,0.9484297520661157
64,100,3,3074,404,12,202,0.9492517891997397
65,100,6,3143,404,12,202,0.9503658924594337
66,100,7,3218,412,12,202,0.9515226848974518
67,100,5,3275,427,12,215,0.9523664122137404
68,100,5,3339,429,12,215,0.9532794249775381
69,100,2,3373,431,12,215,0.9537503705899792
70,100,4,3421,435,12,215,0.9543992984507454
71,100,5,3482,441,12,215,0.9551981619758759
72,100,4,3533,462,12,234,0.9558448910274554
73,100,4,3577,462,12,234,0.9563880346659211
74,100,2,3622,466,12,234,0.9569298729983434
75,100,3,3667,486,13,252,0.9520043632397055
76,100,3,3695,490,13,252,0.9523680649526387
77,100,5,3739,504,13,264,0.9529285905322279
78,100,1,3752,506,13,264,0.9530916844349681
79,100,5,3809,530,13,286,0.9537936466264111
80,100,7,3880,532,13,286,0.954639175257732
81,100,3,3934,534,13,286,0.9552618200305033
82,100,2,3954,536,13,286,0.9554881133029843
83,100,3,4021,542,13,286,0.9562297935836856
84,100,1,4031,542,13,286,0.956338377573803
85,100,6,4097,544,13,286,0.9570417378569686
86,100,2,4131,546,13,286,0.9573953038005325
87,100,6,4184,550,13,286,0.9579349904397706
88,100,6,4262,558,13,286,0.9587048334115439
89,100,1,4293,560,13,286,0.9590030281854182
90,100,7,4368,566,13,286,0.9597069597069597
91,100,3,4398,566,13,286,0.959981809913597
92,100,4,4464,572,13,286,0.9605734767025089
93,100,3,4521,576,13,286,0.9610705596107056
94,100,3,4569,580,13,286,0.9614795360035019
95,100,2,4609,580,13,286,0.9618138424821002
96,100,5,4672,584,13,286,0.9623287671232876
97,100,6,4725,586,14,286,0.9606349206349206
98,100,2,4743,588,14,286,0.9607843137254902
99,100,1,4753,588,14,286,0.9608668209551862
100,100,3,4797,588,14,286,0.9612257661038149
101,100,4,4846,592,14,286,0.961617829137433
102,100,5,4916,596,14,286,0.9621643612693247
103,100,2,4931,596,14,286,0.9622794564996958
104,100,2,4970,596,14,286,0.9625754527162977
105,100,8,5033,598,14,286,0.963043910192728
106,100,3,5094,604,14,286,0.9634864546525324
107,100,5,5168,608,14,286,0.9640092879256966
108,100,3,5205,660,14,328,0.9642651296829972
109,100,2,5240,660,14,328,0.9645038167938931
110,100,1,5255,664,14,328,0.964605137963844
111,100,4,5303,666,14,328,0.9649255138600792
112,100,1,5325,668,14,328,0.9650704225352112
113,100,5,5378,670,14,328,0.9654146522870956
114,100,2,5413,670,14,328,0.9656382782191022
115,100,4,5478,678,14,328,0.9660460021905805
116,100,3,5536,678,14,328,0.9664017341040463
117,100,8,5609,691,14,335,0.9668390087359601
118,100,5,5685,691,14,335,0.9672823218997362
119,100,1,5700,691,14,335,0.9673684210526315
120,100,3,5760,693,14,335,0.9677083333333333
121,100,3,5807,699,14,335,0.9679696917513346
122,100,2,5843,703,14,335,0.9681670374807462
123,100,4,5902,703,14,335,0.968485259234158
124,100,5,5967,715,14,335,0.9688285570638512
125,100,4,6032,723,14,335,0.9691644562334217
126,100,4,6086,727,14,335,0.9694380545514295
127,100,3,6125,729,14,335,0.9696326530612245
128,100,2,6154,729,14,335,0.9697757556061098
129,100,4,6204,729,14,335,0.9700193423597679
130,100,2,6232,737,14,335,0.9701540436456996
131,100,2,6276,737,14,335,0.9703632887189293
132,100,6,6344,741,14,335,0.9706809583858764
133,100,6,6396,743,14,335,0.9709193245778611
134,100,5,6449,749,14,335,0.9711583191192433
135,100,4,6510,753,14,335,0.9714285714285714
136,100,1,6520,753,14,335,0.9714723926380369
137,100,7,6583,759,14,335,0.9717454048306243
138,100,3,6638,761,14,335,0.971979511901175
139,100,1,6648,761,14,335,0.9720216606498195
140,100,5,6712,769,14,335,0.9722884386174017
141,100,4,6773,769,14,335,0.9725380186032777
142,100,3,6819,769,14,335,0.9727232732072152
143,100,3,6876,771,14,335,0.9729493891797557
144,100,1,6901,771,14,335,0.9730473844370381
145,100,6,6970,779,14,335,0.9733142037302726
146,100,3,7023,781,14,335,0.9735155916275096
147,100,2,7053,787,14,335,0.9736282433007231
148,100,6,7111,793,14,335,0.9738433413022078
149,100,4,7164,795,14,335,0.974036850921273
150,100,5,7231,797,14,335,0.9742774166781911
151,100,2,7270,801,14,335,0.9744154057771665
152,100,4,7329,803,14,335,0.9746213671715105
153,100,2,7357,803,14,335,0.97471795568846
154,100,4,7403,805,14,335,0.9748750506551398
155,100,4,7470,805,14,335,0.9751004016064257
156,100,1,7486,805,14,335,0.9751536200908363
157,100,4,7549,811,14,335,0.9753609749635713
158,100,2,7580,813,14,335,0.9754617414248021
159,100,4,7629,817,14,335,0.9756193472276838
160,100,4,7682,821,14,335,0.9757875553241343
161,100,2,7734,825,14,335,0.9759503491078355
162,100,6,7817,827,14,335,0.9762057055136242
163,100,4,7871,827,14,335,0.9763689493075848
164,100,2,7909,827,14,335,0.9764824883044633
165,100,7,7991,833,14,335,0.9767238142910775
166,100,3,8032,837,14,335,0.9768426294820717
167,100,4,8072,839,14,335,0.9769573835480674
168,100,3,8130,843,14,335,0.9771217712177122
169,100,5,8189,843,14,335,0.97728660398095
170,100,1,8203,843,14,335,0.9773253687675241
171,100,7,8270,851,14,335,0.9775090689238211
172,100,5,8345,851,14,335,0.9777112043139604
173,100,4,8404,851,14,335,0.9778676820561637
174,100,2,8434,851,14,335,0.9779464073986246
175,100,2,8468,855,14,335,0.9780349551251771
176,100,4,8522,855,14,335,0.9781741375264023
177,100,4,8566,857,14,335,0.9782862479570394
178,100,3,8633,861,14,335,0.9784547665933048
179,100,1,8660,863,14,335,0.9785219399538106
180,100,2,8690,865,14,335,0.9785960874568469
181,100,4,8734,867,14,335,0.9787039157316235
182,100,1,8759,867,14,335,0.9787646991665715
183,100,8,8845,873,14,335,0.9789711701526286
184,100,4,8903,875,14,335,0.9791081657868135
185,100,1,8913,875,14,335,0.979131605520027
186,100,6,8967,879,14,335,0.9792572766811642
187,100,3,9012,881,14,335,0.9793608521970706
188,100,2,9039,881,14,335,0.9794225024892134
189,100,2,9067,881,14,335,0.9794860483070476
190,100,4,9108,881,14,335,0.9795783926218709
191,100,5,9179,883,14,335,0.9797363547227367
192,100,5,9233,887,14,335,0.9798548684068017
193,100,2,9257,891,14,335,0.979907097331749
194,100,3,9303,899,14,335,0.9800064495324089
195,100,2,9331,901,14,335,0.9800664451827242
196,100,2,9374,905,14,335,0.9801578835075742
197,100,5,9438,907,14,335,0.9802924348378894
198,100,4,9488,913,14,335,0.9803962900505903
199,100,2,9523,915,14,335,0.9804683398088837
200,100,5,9598,915,14,335,0.9806209627005626
201,100,6,9667,919,14,335,0.980759284162615
202,100,3,9711,925,14,335,0.9808464627741736
203,100,5,9789,931,14,335,0.9809990806006742
204,100,3,9842,933,14,335,0.9811014021540337
205,100,5,9905,937,14,335,0.9812216052498738
206,100,2,9950,937,14,335,0.9813065326633166
207,100,2,9978,937,14,335,0.9813589897775106
208,100,3,10037,939,14,335,0.9814685663046727
209,100,4,10098,945,14,335,0.9815805109922757
210,100,4,10152,945,14,335,0.9816784869976359
211,100,4,10205,947,14,335,0.9817736403723665
212,100,3,10255,949,14,335,0.981862506094588
213,100,7,10337,953,14,335,0.982006384831189
214,100,3,10395,961,14,335,0.9821067821067822
215,100,4,10442,963,14,335,0.982187320436698
216,100,3,10491,967,14,335,0.9822705175865027
217,100,2,10543,969,14,335,0.9823579626292327
218,100,5,10615,977,14,335,0.982477626000942
219,100,4,10668,979,14,335,0.9825646794150731
220,100,2,10706,979,14,335,0.9826265645432468
221,100,4,10765,983,14,335,0.9827217835578262
222,100,5,10822,991,14,335,0.9828127887636297
223,100,4,10873,997,14,335,0.9828934056838039
224,100,4,10910,997,14,335,0.9829514207149405
225,100,4,10960,999,14,335,0.983029197080292
226,100,2,10997,999,14,335,0.9830862962626171
227,100,3,11029,1003,14,335,0.9831353703871611
228,100,3,11067,1005,14,335,0.9831932773109243
229,100,1,11077,1005,14,335,0.9832084499413198
230,100,2,11113,1005,14,335,0.9832628453162963
231,100,3,11153,1009,14,335,0.9833228727696584
232,100,1,11163,1009,14,335,0.9833378124160173
233,100,3,11200,1011,14,335,0.9833928571428572
234,100,3,11240,1011,14,335,0.9834519572953737
235,100,7,11314,1021,14,335,0.983560190913912
236,100,3,11360,1027,14,335,0.9836267605633803
237,100,3,11418,1027,14,335,0.9837099316868103
238,100,5,11478,1027,14,335,0.9837950862519603
239,100,3,11531,1031,14,335,0.9838695689879455
240,100,4,11576,1033,14,335,0.9839322736696614
241,100,4,11637,1037,14,335,0.9840164990977056
242,100,4,11698,1039,14,335,0.9840998461275432
243,100,5,11764,1045,14,335,0.9841890513430805
244,100,5,11825,1045,14,335,0.9842706131078224
245,100,5,11879,1049,14,335,0.9843421163397592
246,100,3,11921,1053,14,335,0.9843972821072058
247,100,3,11978,1057,14,335,0.9844715311404241
248,100,4,12033,1061,14,335,0.9845425081027175
249,100,3,12073,1063,14,335,0.9845937215273751
250,100,2,12105,1063,14,335,0.9846344485749691
251,100,2,12151,1065,14,335,0.9846926178915315
252,100,5,12231,1073,14,335,0.9847927397596272
253,100,2,12263,1075,14,335,0.9848324227350567
254,100,2,12299,1077,14,335,0.9848768192535978
255,100,5,12361,1085,14,335,0.9849526737318988
256,100,2,12396,1085,14,335,0.9849951597289448
257,100,3,12447,1087,14,335,0.985056640154254
258,100,4,12501,1091,14,335,0.9851211903047756
259,100,4,12550,1097,14,335,0.9851792828685259
260,100,5,12610,1101,14,335,0.9852498017446472
261,100,3,12643,1101,14,335,0.985288301827098
262,100,3,12684,1105,14,335,0.9853358561967833
263,100,2,12730,1109,14,335,0.985388845247447
264,100,2,12765,1111,14,335,0.9854289071680375
265,100,4,12819,1111,14,335,0.9854902878539668
266,100,3,12865,1117,14,335,0.9855421686746988
267,100,3,12906,1123,14,335,0.9855880985588099
268,100,3,12939,1125,14,335,0.985624855089265
269,100,2,12964,1125,14,335,0.9856525763653193
270,100,3,13015,1129,14,335,0.9857087975412985
271,100,8,13087,1133,14,335,0.9857874226331474
272,100,2,13135,1133,14,335,0.9858393604872479
273,100,3,13172,1139,14,335,0.9858791375645308
274,100,6,13225,1143,14,335,0.9859357277882798
275,100,4,13282,1143,14,335,0.9859960849269689
276,100,2,13328,1145,14,335,0.9860444177671068
277,100,2,13362,1145,14,335,0.9860799281544679
278,100,3,13401,1155,14,335,0.9861204387732259
279,100,2,13443,1157,14,335,0.9861638027226065
280,100,3,13471,1157,14,335,0.9861925617994209
281,100,3,13515,1159,14,335,0.9862375138734739
282,100,1,13541,1161,14,335,0.9862639391477734
283,100,4,13603,1165,14,335,0.9863265456149379
284,100,3,13654,1167,14,335,0.9863776182803574
285,100,7,13727,1171,14,335,0.98645006192176
286,100,1,13745,1173,14,335,0.9864678064750818
287,100,4,13801,1175,14,335,0.9865227157452359
288,100,2,13836,1175,14,335,0.9865568083261058
289,100,5,13897,1181,14,335,0.9866158163632439
290,100,5,13947,1183,14,335,0.9866637986663799
291,100,2,13986,1187,14,335,0.9867009867009867
292,100,4,14045,1191,14,335,0.9867568529725881
293,100,3,14103,1199,14,335,0.9868113167411189
294,100,4,14143,1213,14,335,0.9868486176907304
295,100,1,14165,1217,14,335,0.9868690434168725
296,100,6,14224,1223,14,335,0.9869235095613048
297,100,4,14283,1227,14,335,0.9869775257298887
298,100,3,14337,1229,14,335,0.9870265745971961
299,100,2,14369,1231,14,335,0.9870554666295497
300,100,1,14391,1231,14,335,0.9870752553679383
301,100,2,14417,1235,14,335,0.9870985641950475
302,100,3,14477,1237,14,335,0.987152034261242
303,100,4,14540,1243,14,335,0.9872077028885832
304,100,6,14605,1249,14,335,0.987264635398836
305,100,4,14664,1251,14,335,0.987315875613748
306,100,3,14720,1251,14,335,0.9873641304347827
307,100,4,14780,1259,14,335,0.9874154262516914
308,100,4,14845,1263,14,335,0.9874705287975749
309,100,3,14888,1263,14,335,0.9875067168189146
310,100,3,14940,1265,14,335,0.9875502008032129
311,100,3,14993,1267,14,335,0.9875942106316281
312,100,4,15064,1269,14,335,0.9876526818906001
313,100,6,15132,1271,14,335,0.9877081681205393
314,100,3,15169,1273,14,335,0.9877381501746983
315,100,5,15241,1281,14,335,0.9877960763729414
316,100,2,15262,1281,14,335,0.9878128685624427
317,100,4,15311,1285,14,335,0.9878518712037098
318,100,2,15357,1287,14,335,0.987888259425669
319,100,5,15419,1289,14,335,0.9879369608924055
320,100,2,15465,1293,14,335,0.9879728419010669
321,100,1,15479,1293,14,335,0.9879837198785452
322,100,6,15554,1299,14,335,0.9880416613089881
323,100,11,15633,1307,14,335,0.9881020917290347
324,100,1,15645,1307,14,335,0.988111217641419
325,100,2,15688,1309,14,335,0.98814380418154
