round,alive,chs,cum_delivered,cum_drop,cum_malicious_delay,cum_malicious_drop,cum_timely_rate
1,100,5,43,6,1,0,0.6511627906976745
2,100,8,120,31,2,15,0.8166666666666667
3,100,6,184,49,2,25,0.8804347826086957
4,100,7,251,57,2,25,0.9123505976095617
5,100,5,302,71,2,33,0.9271523178807947
6,100,12,380,76,4,34,0.9210526315789473
7,100,4,433,88,4,34,0.930715935334873
8,100,5,495,101,4,45,0.9393939393939394
9,100,7,534,153,4,87,0.9438202247191011
10,100,5,604,161,4,87,0.9503311258278145
11,100,2,657,167,4,87,0.954337899543379
12,100,1,667,169,4,87,0.9550224887556222
13,100,2,688,192,4,104,0.9563953488372093
14,100,2,709,194,5,104,0.9449929478138223
15,100,1,722,194,6,104,0.9279778393351801
16,100,2,753,194,6,104,0.9309428950863213
17,100,4,794,227,6,129,0.9345088161209067
18,100,6,835,269,6,165,0.9377245508982036
19,100,4,897,275,7,165,0.9364548494983278
20,100,4,946,281,7,165,0.9397463002114165
21,100,3,1006,283,7,165,0.9433399602385686
22,100,9,1086,293,7,165,0.9475138121546961
23,100,5,1128,328,8,196,0.9441489361702128
24,100,3,1152,371,8,233,0.9453125
25,100,3,1199,375,9,233,0.9341117597998332
26,100,7,1274,385,10,233,0.9324960753532182
27,100,3,1311,398,10,244,0.9344012204424104
28,100,3,1351,400,11,244,0.9289415247964471
29,100,6,1416,406,11,244,0.9322033898305084
30,100,3,1465,412,13,244,0.9146757679180887
31,100,1,1465,437,13,267,0.9146757679180887
32,100,5,1527,443,13,267,0.9181401440733464
33,100,6,1602,451,13,267,0.9219725343320849
34,100,5,1623,463,13,277,0.9229821318545902
35,100,3,1663,471,13,277,0.9248346361996392
36,100,7,1738,475,13,277,0.928078250863061
37,100,1,1746,475,13,277,0.9284077892325315
38,100,6,1809,486,13,280,0.9309010503040354
39,100,2,1856,490,13,280,0.9326508620689655
40,100,4,1927,496,13,280,0.9351323300467047
41,100,5,1996,500,14,280,0.9333667334669339
42,100,5,2032,523,14,301,0.9345472440944882
43,100,3,2081,531,14,301,0.9360884190293128
44,100,7,2156,539,14,301,0.9383116883116883
45,100,1,2156,553,14,313,0.9383116883116883
46,100,2,2164,588,14,342,0.9385397412199631
47,100,3,2214,592,14,342,0.9399277326106594
48,100,5,2274,604,14,342,0.9415127528583993
49,100,5,2310,624,14,360,0.9424242424242424
50,100,1,2320,624,14,360,0.9426724137931034
51,100,3,2357,628,14,360,0.9435723377174374
52,100,4,2380,663,14,389,0.9441176470588235
53,100,5,2425,667,14,389,0.9451546391752578
54,100,4,2493,671,14,389,0.9466506217408744
55,100,4,2554,675,14,389,0.9479248238057948
56,100,2,2585,675,14,389,0.9485493230174081
57,100,4,2632,679,14,389,0.949468085106383
58,100,3,2679,692,14,398,0.950354609929078
59,100,1,2705,694,14,398,0.9508317929759704
60,100,3,2743,702,14,398,0.9515129420342691
61,100,6,2798,725,15,403,0.9517512508934953
62,100,5,2870,727,15,403,0.9529616724738676
63,100,4,2936,731,16,403,0.9506130790190735
64,100,5,2993,733,16,403,0.9515536251252924
65,100,7,3063,739,17,403,0.9474371531178583
66,100,4,3136,747,17,403,0.9486607142857143
67,100,2,3181,751,17,403,0.949386985224772
68,100,3,3232,751,17,403,0.9501856435643564
69,100,2,3268,753,17,403,0.950734394124847
70,100,1,3296,753,17,403,0.9511529126213593
71,100,4,3362,759,17,403,0.9521118381915527
72,100,4,3418,763,17,403,0.9528964306612053
73,100,2,3449,767,17,403,0.9533198028414033
74,100,5,3517,795,17,421,0.9542223485925505
75,100,3,3580,801,17,421,0.9550279329608938
76,100,3,3633,809,18,421,0.9485273878337462
77,100,2,3681,819,18,421,0.9491985873403966
78,100,6,3740,830,19,424,0.9449197860962567
79,100,4,3792,832,20,424,0.9427742616033755
80,100,3,3837,838,20,424,0.9434454000521241
81,100,4,3896,848,20,424,0.9443018480492813
82,100,8,3970,862,20,424,0.9453400503778338
83,100,1,3987,862,20,424,0.945573112616002
84,100,5,4041,870,20,424,0.9463004206879485
85,100,2,4082,870,20,424,0.9468397844194023
86,100,1,4087,872,20,424,0.9469048201614877
87,100,1,4112,872,20,424,0.9472276264591439
88,100,2,4137,876,20,424,0.9475465313028765
89,100,4,4186,888,20,424,0.9481605351170569
90,100,2,4222,892,20,424,0.94860255802937
91,100,5,4273,926,20,450,0.9492160074888837
92,100,5,4344,932,20,450,0.9500460405156538
93,100,7,4390,957,20,465,0.9505694760820046
94,100,4,4462,963,20,465,0.9513670999551771
95,100,2,4505,963,20,465,0.9518312985571588
96,100,5,4557,981,20,477,0.9523809523809523
97,100,5,4619,987,20,477,0.9530201342281879
98,100,4,4661,989,21,477,0.9515125509547308
99,100,9,4738,1001,21,477,0.9523005487547488
100,100,1,4744,1001,21,477,0.9523608768971332
101,100,2,4778,1003,21,477,0.9526998744244454
102,100,1,4792,1005,21,477,0.9528380634390651
103,100,4,4853,1009,21,477,0.9534308675046363
104,100,2,4883,1015,21,477,0.9537169772680729
105,100,2,4917,1019,21,477,0.954037014439699
106,100,1,4935,1021,21,477,0.9542046605876393
107,100,2,4980,1025,21,477,0.9546184738955823
108,100,4,5044,1031,21,477,0.9551942902458367
109,100,4,5112,1033,21,477,0.9557902973395931
110,100,2,5147,1039,21,477,0.9560909267534486
111,100,4,5195,1043,21,477,0.9564966313763233
112,100,4,5251,1049,21,477,0.9569605789373453
113,100,6,5327,1057,21,477,0.957574619861085
114,100,4,5395,1065,21,477,0.9581093605189991
115,100,2,5431,1071,21,477,0.9583870373780151
116,100,2,5453,1092,21,498,0.9585549238951037
117,100,5,5515,1102,21,498,0.9590208522212149
118,100,2,5548,1104,21,498,0.9592645998558039
119,100,2,5595,1110,21,498,0.9596067917783736
120,100,5,5651,1120,21,498,0.9600070783932048
121,100,2,5696,1126,21,498,0.9603230337078652
122,100,5,5757,1130,21,498,0.9607434427653292
123,100,2,5798,1132,21,498,0.9610210417385305
124,100,3,5852,1134,21,498,0.9613807245386192
125,100,2,5875,1138,21,498,0.961531914893617
126,100,1,5900,1138,21,498,0.9616949152542373
127,100,4,5958,1156,21,498,0.9620678079892582
128,100,4,6014,1158,21,498,0.9624210176255404
129,100,4,6071,1166,21,506,0.962773842859496
130,100,2,6084,1189,21,527,0.962853385930309
131,100,3,6120,1193,21,527,0.9630718954248366
132,100,4,6184,1197,21,527,0.9634540750323415
133,100,4,6248,1203,21,527,0.9638284250960307
134,100,5,6293,1221,21,539,0.9640870808835214
135,100,4,6348,1225,21,539,0.9643982356647763
136,100,1,6374,1225,21,539,0.9645434577973016
137,100,1,6403,1227,21,539,0.9647040449789162
138,100,2,6444,1229,21,539,0.9649286157666046
139,100,3,6497,1241,21,539,0.9652147144836078
140,100,2,6532,1251,21,539,0.9654011022657685
141,100,1,6559,1253,21,539,0.9655435279768257
142,100,4,6609,1265,21,539,0.9658042063852322
143,100,7,6686,1271,21,539,0.9661980257253964
144,100,3,6749,1279,21,539,0.9665135575640835
145,100,2,6780,1279,21,539,0.9666666666666667
146,100,3,6825,1279,21,539,0.9668864468864469
147,100,3,6877,1289,21,539,0.967136832921332
148,100,4,6933,1297,21,539,0.9674022789557191
149,100,8,6997,1311,21,539,0.9677004430470202
150,100,5,7060,1313,22,539,0.9658640226628895
151,100,2,7099,1319,22,539,0.9660515565572616
152,100,2,7112,1319,22,539,0.9661136107986502
153,100,3,7154,1327,22,539,0.9663125524182276
154,100,3,7203,1337,22,539,0.9665417187283076
155,100,2,7242,1339,22,539,0.9667219000276167
156,100,2,7279,1343,22,539,0.9668910564638
157,100,2,7302,1345,22,539,0.9669953437414407
158,100,3,7346,1351,22,539,0.9671930302205282
159,100,2,7386,1355,22,539,0.9673707013268346
160,100,5,7469,1363,22,539,0.9677332976302049
161,100,4,7526,1373,22,539,0.9679776773850651
162,100,4,7586,1379,22,539,0.9682309517532296
163,100,4,7631,1383,22,539,0.9684182938015987
164,100,6,7690,1397,22,547,0.9686605981794538
165,100,3,7743,1412,22,554,0.968875113005295
166,100,4,7792,1414,22,554,0.9690708418891171
167,100,2,7842,1418,22,554,0.9692680438663607
168,100,4,7905,1422,22,554,0.9695129664769133
169,100,4,7962,1430,22,554,0.9697312233107259
170,100,1,7987,1432,22,554,0.9698259671966947
171,100,1,7993,1432,22,554,0.9698486175403478
172,100,4,8043,1434,22,554,0.9700360561979361
173,100,5,8096,1442,22,554,0.9702322134387352
174,100,5,8166,1452,22,554,0.970487386725447
175,100,1,8185,1452,22,554,0.9705558949297496
176,100,2,8217,1456,22,554,0.9706705610320068
177,100,3,8264,1464,22,554,0.970837366892546
178,100,5,8333,1474,22,554,0.9710788431537262
179,100,1,8339,1474,22,554,0.9710996522364792
180,100,3,8399,1480,22,554,0.9713061078699845
181,100,3,8448,1484,22,554,0.9714725378787878
182,100,3,8498,1488,22,554,0.9716403859731702
183,100,4,8544,1492,22,554,0.9717930711610487
184,100,2,8580,1496,22,554,0.9719114219114219
185,100,2,8620,1498,22,554,0.9720417633410673
186,100,2,8664,1500,22,554,0.9721837488457987
187,100,2,8701,1508,22,554,0.9723020342489369
188,100,5,8778,1512,22,554,0.9725449988607884
189,100,2,8830,1518,22,554,0.9727066817667044
190,100,3,8867,1522,22,554,0.9728205706552385
191,100,3,8917,1530,22,554,0.972972972972973
192,100,2,8946,1532,22,554,0.9730605857366421
193,100,4,8998,1536,22,554,0.973216270282285
