round,alive,chs,cum_delivered,cum_drop,cum_malicious_delay,cum_malicious_drop,cum_timely_rate
1,100,6,69,18,0,0,1.0
2,100,3,112,49,0,13,1.0
3,100,5,169,63,0,13,1.0
4,100,9,214,119,2,49,0.9158878504672897
5,100,8,259,170,2,72,0.9305019305019305
6,100,5,274,222,3,112,0.927007299270073
7,100,5,337,246,3,112,0.9406528189910979
8,100,4,374,266,4,124,0.93048128342246
9,100,5,406,324,5,166,0.9014778325123153
10,100,3,447,369,6,183,0.8590604026845637
11,100,5,476,428,6,226,0.8676470588235294
12,100,7,527,478,7,250,0.857685009487666
13,100,3,544,500,8,260,0.84375
14,100,4,612,522,10,260,0.7924836601307189
15,100,3,646,559,10,277,0.8034055727554179
16,100,3,667,581,10,287,0.8095952023988006
17,100,3,674,615,10,311,0.8115727002967359
18,100,3,701,644,10,334,0.818830242510699
19,100,3,716,659,10,341,0.8226256983240223
20,100,3,753,663,11,341,0.8180610889774237
21,100,4,797,699,12,357,0.8193224592220828
22,100,3,829,728,13,376,0.7997587454764777
23,100,3,871,751,14,383,0.7853042479908151
24,100,3,886,793,14,413,0.7889390519187359
25,100,3,915,811,14,427,0.7956284153005464
26,100,3,924,856,14,460,0.7976190476190477
27,100,5,947,891,14,485,0.8025343189017952
28,100,3,968,939,14,517,0.8068181818181818
29,100,8,1003,983,15,539,0.806580259222333
30,100,3,1022,997,16,545,0.8052837573385518
31,100,5,1087,1021,16,545,0.8169273229070837
32,100,4,1125,1038,17,552,0.8097777777777778
33,100,3,1163,1054,18,560,0.7962166809974205
34,100,3,1192,1087,19,587,0.7894295302013423
35,100,3,1220,1112,20,608,0.7819672131147541
36,100,4,1281,1130,22,608,0.7580015612802498
37,100,3,1316,1153,24,617,0.7378419452887538
38,100,6,1360,1195,24,639,0.7463235294117647
39,100,2,1404,1207,24,639,0.7542735042735043
40,100,2,1404,1228,24,658,0.7542735042735043
41,100,6,1441,1284,25,690,0.7508674531575295
42,100,2,1472,1290,26,690,0.7472826086956522
43,100,3,1511,1298,27,690,0.7425545996029119
44,100,2,1553,1320,27,690,0.7495170637475853
45,100,6,1629,1348,27,690,0.7612031921424187
46,100,2,1658,1358,27,690,0.7653799758745476
47,100,3,1685,1391,28,711,0.7643916913946588
48,100,2,1709,1411,28,719,0.7677004095962551
49,100,6,1741,1467,28,747,0.7719701321079839
50,100,2,1747,1488,29,762,0.7693188322839153
51,100,5,1803,1506,30,762,0.7737104825291181
52,100,2,1835,1514,30,762,0.7776566757493188
53,100,4,1856,1546,30,776,0.7801724137931034
54,100,2,1876,1581,30,799,0.7825159914712153
55,100,3,1928,1597,30,799,0.7883817427385892
56,100,4,1971,1627,31,813,0.7889396245560629
57,100,5,2030,1651,32,827,0.7881773399014779
58,100,3,2063,1679,33,837,0.7828405235094522
59,100,2,2076,1702,33,852,0.7842003853564548
60,100,2,2105,1708,33,852,0.7871733966745843
61,100,3,2138,1739,33,871,0.7904583723105706
62,100,6,2204,1763,36,881,0.7772232304900182
63,100,2,2230,1769,36,881,0.7798206278026906
64,100,6,2263,1805,37,901,0.7786124613345117
65,100,5,2308,1843,38,919,0.7803292894280762
66,100,2,2339,1849,38,919,0.7832407011543394
67,100,4,2355,1892,38,952,0.7847133757961784
68,100,4,2405,1936,39,972,0.7817047817047817
69,100,2,2426,1942,40,972,0.7807089859851608
70,100,2,2426,1978,40,998,0.7807089859851608
71,100,4,2487,1994,43,998,0.7627663852030558
72,100,2,2505,2009,43,1001,0.7644710578842315
73,100,2,2519,2051,43,1023,0.7657800714569274
74,100,3,2578,2061,43,1023,0.7711404189294027
75,100,2,2615,2073,43,1023,0.7743785850860421
76,100,3,2626,2103,43,1043,0.7753236862147753
77,100,4,2641,2132,43,1066,0.7765997728133283
78,100,2,2673,2144,43,1066,0.7792742237186682
79,100,2,2700,2154,43,1066,0.7814814814814814
80,100,2,2733,2160,45,1066,0.7720453713867544
81,100,3,2759,2188,45,1084,0.7741935483870968
82,100,2,2791,2206,45,1084,0.7767825152275171
83,100,3,2824,2226,45,1096,0.7793909348441926
84,100,2,2829,2238,45,1106,0.7797808412866737
85,100,4,2884,2246,45,1106,0.7839805825242718
86,100,4,2930,2260,46,1106,0.7870307167235495
87,100,3,2965,2272,47,1106,0.7865092748735244
88,100,5,3009,2289,48,1113,0.7839813891658358
89,100,2,3044,2297,48,1113,0.7864651773981604
90,100,3,3056,2330,49,1138,0.7833769633507853
