round,alive,chs,cum_delivered,cum_drop,cum_malicious_delay,cum_malicious_drop,cum_timely_rate
1,100,7,84,10,1,0,0.8571428571428571
2,100,6,156,31,2,11,0.8782051282051282
3,100,7,215,64,2,36,0.9116279069767442
4,100,7,283,83,3,47,0.8975265017667845
5,100,6,352,89,4,47,0.8977272727272727
6,100,6,425,101,5,47,0.8988235294117647
7,100,4,464,135,5,71,0.9073275862068966
8,100,2,484,139,5,71,0.9111570247933884
9,100,4,552,149,5,71,0.9221014492753623
10,100,1,572,151,5,71,0.9248251748251748
11,100,2,591,172,5,84,0.9272419627749577
12,100,3,624,201,5,107,0.9310897435897436
13,100,3,670,203,5,107,0.935820895522388
14,100,3,709,215,5,119,0.9393511988716502
15,100,4,753,219,5,119,0.9428950863213812
16,100,2,791,221,5,119,0.9456384323640961
17,100,4,863,229,5,119,0.9501738122827347
18,100,4,911,237,5,119,0.9527991218441273
19,100,4,978,245,5,119,0.9560327198364008
20,100,3,1005,268,5,140,0.9572139303482587
21,100,5,1076,286,7,140,0.929368029739777
22,100,4,1119,310,7,162,0.9320822162645219
23,100,1,1119,322,7,174,0.9320822162645219
24,100,2,1149,324,7,174,0.9338555265448216
25,100,1,1156,324,7,174,0.9342560553633218
26,100,4,1212,326,7,174,0.9372937293729373
27,100,5,1273,352,7,182,0.9402985074626866
28,100,2,1321,356,7,182,0.9424678274034822
29,100,3,1346,373,8,195,0.9331352154531947
30,100,5,1399,397,8,211,0.9356683345246605
31,100,4,1452,403,9,211,0.9235537190082644
32,100,1,1452,430,9,236,0.9235537190082644
33,100,1,1466,430,10,236,0.9147339699863575
34,100,1,1466,455,10,259,0.9147339699863575
35,100,4,1527,459,10,259,0.9181401440733464
36,100,4,1595,467,10,259,0.9216300940438872
37,100,5,1660,488,10,268,0.9246987951807228
38,100,4,1724,496,10,268,0.9274941995359629
39,100,1,1731,496,10,268,0.927787406123628
40,100,1,1747,496,10,268,0.9284487693188322
41,100,2,1793,500,10,268,0.9302844394868934
42,100,1,1793,511,10,275,0.9302844394868934
43,100,4,1845,532,10,286,0.9322493224932249
44,100,3,1896,542,10,286,0.9340717299578059
45,100,1,1908,544,10,286,0.9344863731656184
46,100,3,1946,548,10,286,0.9357656731757451
47,100,1,1979,548,10,286,0.9368367862556847
48,100,5,2037,556,10,286,0.9386352479135984
49,100,3,2100,564,10,286,0.9404761904761905
50,100,2,2133,572,10,286,0.9413970932958274
51,100,4,2210,578,10,286,0.9434389140271493
52,100,3,2244,586,10,286,0.9442959001782532
53,100,3,2297,598,10,286,0.9455811928602526
54,100,2,2338,600,10,286,0.946535500427716
55,100,5,2398,617,10,293,0.9478732276897415
56,100,4,2443,625,10,293,0.9488334015554646
57,100,3,2487,625,10,293,0.9497386409328509
58,100,3,2517,653,10,313,0.9503377036154151
59,100,6,2585,676,10,326,0.9516441005802708
