round,alive,chs,cum_delivered,cum_drop,cum_malicious_delay,cum_malicious_drop,cum_timely_rate
1,100,7,71,22,3,12,0.4507042253521127
2,100,7,134,50,4,22,0.6492537313432836
3,100,6,192,69,5,27,0.7083333333333334
4,100,5,219,112,5,54,0.7442922374429224
5,100,6,259,163,7,87,0.6602316602316602
6,100,2,276,193,7,107,0.6811594202898551
7,100,2,296,215,8,117,0.6351351351351351
8,100,3,327,219,8,117,0.6697247706422018
9,100,2,335,247,8,135,0.6776119402985075
10,100,5,381,276,9,156,0.6692913385826772
11,100,2,403,278,10,156,0.674937965260546
12,100,4,436,318,11,182,0.6605504587155964
13,100,2,480,330,11,182,0.6916666666666667
14,100,2,507,334,11,182,0.7080867850098619
15,100,2,546,340,12,182,0.6904761904761905
16,100,3,590,348,13,182,0.6949152542372882
17,100,2,609,368,13,196,0.7044334975369458
18,100,3,650,376,14,196,0.7123076923076923
19,100,3,659,431,14,241,0.716236722306525
20,100,4,672,480,15,284,0.7023809523809523
21,100,5,729,513,16,299,0.7091906721536351
22,100,1,756,519,16,299,0.7195767195767195
23,100,3,774,547,17,317,0.7131782945736435
24,100,3,818,557,17,317,0.7286063569682152
25,100,4,882,567,17,317,0.7482993197278912
26,100,3,892,594,17,336,0.7511210762331838
27,100,4,939,610,18,336,0.7486687965921193
28,100,4,985,641,18,353,0.7604060913705584
29,100,2,1031,649,18,353,0.7710960232783706
30,100,3,1064,661,18,353,0.7781954887218046
31,100,2,1105,671,18,353,0.7864253393665158
32,100,4,1138,698,18,374,0.7926186291739895
33,100,4,1169,745,19,411,0.7852865697177075
34,100,2,1203,761,19,411,0.7913549459684123
35,100,5,1262,781,20,421,0.7876386687797148
36,100,1,1287,789,20,421,0.7917637917637917
37,100,3,1326,812,21,440,0.7850678733031674
38,100,3,1370,845,21,459,0.791970802919708
39,100,1,1370,859,21,471,0.791970802919708
40,100,1,1370,867,21,477,0.791970802919708
41,100,1,1388,869,21,477,0.7946685878962536
42,100,5,1443,898,21,490,0.8024948024948025
43,100,5,1495,928,21,508,0.8093645484949833
44,100,3,1522,956,21,524,0.8127463863337714
45,100,5,1602,974,22,524,0.8114856429463171
46,100,4,1640,992,22,536,0.8158536585365853
47,100,1,1640,1005,22,543,0.8158536585365853
48,100,4,1661,1028,23,560,0.8139674894641782
49,100,4,1727,1056,23,560,0.8210770121598147
50,100,3,1757,1096,23,586,0.8241320432555492
51,100,2,1775,1124,23,610,0.8259154929577465
52,100,4,1823,1160,24,628,0.816236972024136
53,100,2,1847,1187,24,649,0.8186247969680563
54,100,3,1889,1205,24,649,0.822657490735839
55,100,3,1952,1211,24,649,0.8283811475409836
56,100,1,1952,1237,24,671,0.8283811475409836
57,100,3,2001,1251,25,671,0.8195902048975512
58,100,4,2066,1267,27,671,0.8117134559535334
59,100,3,2107,1296,27,686,0.8153773137161842
60,100,4,2148,1308,27,692,0.818901303538175
61,100,3,2196,1320,27,692,0.8228597449908925
62,100,4,2248,1334,27,692,0.8269572953736655
63,100,4,2297,1342,29,692,0.8175881584675664
64,100,4,2328,1358,29,698,0.8200171821305842
65,100,2,2369,1370,29,698,0.823132123258759
66,100,5,2387,1411,29,731,0.8244658567239213
67,100,4,2417,1437,29,751,0.8266446007447249
68,100,5,2466,1463,30,765,0.8252230332522303
69,100,1,2489,1467,30,765,0.8268380875853757
70,100,2,2503,1491,30,783,0.8278066320415501
71,100,1,2513,1493,30,783,0.828491842419419
72,100,3,2545,1509,30,797,0.8306483300589391
73,100,4,2615,1515,31,797,0.8298279158699808
74,100,3,2661,1529,32,797,0.8297632468996617
75,100,4,2713,1551,32,809,0.8330261702911905
76,100,3,2758,1565,32,809,0.8357505438723712
77,100,4,2809,1571,33,809,0.8312566749733001
78,100,4,2865,1589,34,809,0.8286212914485166
79,100,3,2918,1595,34,809,0.8317340644276902
