round,alive,chs,cum_delivered,cum_drop,cum_malicious_delay,cum_malicious_drop,cum_timely_rate
1,100,5,44,16,0,14,1.0
2,100,10,94,48,0,32,1.0
3,100,5,143,66,0,32,1.0
4,100,7,190,99,0,53,1.0
5,100,2,214,124,0,70,1.0
6,100,8,264,160,1,98,0.9393939393939394
7,100,2,281,182,1,108,0.9430604982206405
8,100,8,342,212,1,126,0.9532163742690059
9,100,3,381,218,1,126,0.958005249343832
10,100,3,419,235,1,135,0.9618138424821002
11,100,4,449,276,1,164,0.9643652561247216
12,100,2,499,278,1,164,0.9679358717434869
13,100,2,530,282,1,164,0.969811320754717
14,100,2,563,288,2,164,0.9484902309058615
15,100,3,607,292,2,164,0.9522240527182867
16,100,3,636,313,2,177,0.9544025157232704
17,100,7,663,363,2,215,0.9562594268476622
18,100,7,727,377,3,215,0.9491059147180193
19,100,7,786,400,3,228,0.9529262086513995
20,100,4,821,416,3,232,0.9549330085261876
21,100,2,869,424,4,232,0.9321058688147296
22,100,5,921,442,4,238,0.9359391965255157
23,100,1,941,450,5,238,0.9160467587672688
24,100,3,980,484,5,264,0.9193877551020408
25,100,2,995,486,5,264,0.9206030150753769
26,100,2,1022,512,5,288,0.9227005870841487
27,100,6,1064,536,6,306,0.9135338345864662
28,100,4,1113,556,6,316,0.917340521114106
29,100,1,1113,577,6,333,0.917340521114106
30,100,3,1155,591,8,333,0.8978354978354979
31,100,3,1179,602,8,342,0.8999151823579304
32,100,4,1208,651,8,369,0.902317880794702
33,100,5,1268,663,8,369,0.9069400630914827
34,100,4,1308,683,9,383,0.900611620795107
35,100,5,1364,715,10,397,0.8988269794721407
36,100,4,1409,731,10,397,0.9020581973030518
37,100,4,1460,735,10,397,0.9054794520547945
38,100,5,1518,743,10,397,0.9090909090909091
39,100,5,1583,763,10,397,0.9128237523689198
40,100,4,1627,781,10,407,0.915181315304241
41,100,5,1692,791,10,407,0.9184397163120568
42,100,4,1739,799,10,407,0.9206440483036228
43,100,2,1739,844,10,442,0.9206440483036228
44,100,4,1799,861,11,453,0.9110617009449694
45,100,2,1822,871,11,453,0.9121844127332601
46,100,4,1885,877,11,453,0.9151193633952255
47,100,6,1945,885,12,453,0.9156812339331619
48,100,4,1963,923,12,487,0.9164544065206317
49,100,4,2014,939,13,487,0.9096325719960278
50,100,4,2065,959,14,487,0.9050847457627119
51,100,1,2087,963,14,487,0.906085289889794
52,100,3,2134,971,14,487,0.9081537019681349
53,100,1,2134,998,14,512,0.9081537019681349
54,100,2,2148,1004,14,512,0.9087523277467412
55,100,4,2199,1033,14,527,0.910868576625739
56,100,4,2245,1047,14,533,0.9126948775055679
57,100,1,2245,1054,14,540,0.9126948775055679
58,100,7,2320,1067,14,547,0.9155172413793103
59,100,4,2368,1073,14,547,0.9172297297297297
60,100,2,2406,1079,14,547,0.9185369908561929
61,100,6,2482,1087,14,547,0.9210314262691378
62,100,5,2538,1109,15,559,0.9164696611505122
63,100,5,2593,1124,15,570,0.9182414192055535
64,100,4,2648,1135,17,579,0.9063444108761329
65,100,1,2666,1137,17,579,0.9069767441860465
66,100,6,2700,1173,17,601,0.9081481481481481
67,100,1,2700,1185,17,611,0.9081481481481481
68,100,5,2766,1197,17,611,0.9103398409255242
69,100,1,2776,1197,18,611,0.9070605187319885
70,100,2,2823,1203,18,611,0.9086078639744952
71,100,5,2882,1211,18,611,0.9104788341429563
72,100,4,2937,1227,18,627,0.9121552604698672
73,100,9,2989,1256,18,642,0.913683506189361
74,100,3,2997,1317,18,689,0.913913913913914
75,100,4,3031,1353,19,707,0.9105905641702409
76,100,3,3051,1374,19,722,0.9111766633890528
77,100,3,3099,1378,19,722,0.9125524362697645
78,100,3,3131,1411,19,745,0.9134461833280102
79,100,2,3167,1417,19,745,0.9144300599936849
80,100,1,3193,1419,20,745,0.9069840275602882
81,100,4,3244,1425,20,745,0.9084463625154131
82,100,3,3266,1455,20,763,0.9090630740967545
83,100,1,3282,1463,20,763,0.9095063985374772
84,100,2,3332,1473,22,763,0.8958583433373349
85,100,4,3356,1512,22,794,0.8966030989272944
86,100,5,3410,1528,22,794,0.8982404692082111
87,100,7,3476,1559,22,803,0.9001726121979287
88,100,4,3519,1563,23,803,0.8988348962773515
89,100,5,3591,1571,23,803,0.9008632692843219
90,100,3,3631,1590,23,816,0.9019553841916828
91,100,5,3681,1616,24,832,0.900027166530834
92,100,2,3691,1637,24,845,0.9002980222162016
93,100,1,3717,1639,24,845,0.9009954264191552
94,100,4,3747,1682,24,884,0.9017880971443821
95,100,1,3747,1687,24,889,0.9017880971443821
96,100,6,3815,1699,24,889,0.9035386631716907
97,100,2,3854,1707,24,889,0.9045147898287493
98,100,6,3900,1718,24,894,0.9056410256410257
99,100,3,3932,1745,24,911,0.9064089521871821
100,100,4,3972,1751,25,911,0.905840886203424
101,100,3,4003,1765,25,911,0.9065700724456658
102,100,5,4076,1773,25,911,0.908243375858685
103,100,1,4096,1775,25,911,0.90869140625
104,100,5,4141,1787,25,911,0.9096836512919585
105,100,7,4208,1797,25,911,0.9111216730038023
106,100,1,4222,1797,25,911,0.9114163903363335
107,100,5,4282,1815,25,911,0.9126576366184026
108,100,1,4309,1815,25,911,0.9132049199350197
109,100,7,4381,1839,26,917,0.9121205204291257
110,100,4,4426,1852,26,926,0.9130140081337551
111,100,2,4453,1858,26,926,0.9135414327419717
112,100,4,4512,1868,26,926,0.9146719858156028
113,100,2,4550,1872,26,926,0.9153846153846154
114,100,3,4594,1884,26,926,0.9161950370047889
115,100,4,4656,1900,26,926,0.9173109965635738
116,100,4,4703,1939,26,951,0.9181373591324686
117,100,1,4703,1951,26,961,0.9181373591324686
118,100,6,4765,1961,27,961,0.9177334732423924
119,100,1,4784,1963,27,961,0.9180602006688964
120,100,5,4839,1988,27,974,0.9189915271750362
121,100,5,4899,2004,27,974,0.9199836701367626
122,100,4,4954,2012,29,974,0.916027452563585
123,100,4,5003,2018,29,974,0.9168498900659604
